Prov_ID,Province,Dist_ID,District,Sect_ID,Sector,Cell_ID,Cell
3,Western Province,32,Rutsiro,3204,Kivumu,320401,Bunyoni
3,Western Province,32,Rutsiro,3204,Kivumu,320402,Bunyunju
3,Western Province,32,Rutsiro,3204,Kivumu,320403,Kabere
3,Western Province,32,Rutsiro,3204,Kivumu,320404,Kabujenje
3,Western Province,32,Rutsiro,3204,Kivumu,320405,Karambi
3,Western Province,32,Rutsiro,3204,Kivumu,320406,Nganzo
3,Western Province,32,Rutsiro,3205,Manihira,320501,Haniro
3,Western Province,32,Rutsiro,3205,Manihira,320502,Muyira
3,Western Province,32,Rutsiro,3205,Manihira,320503,Tangabo
3,Western Province,32,Rutsiro,3206,Mukura,320601,Kabuga
3,Western Province,32,Rutsiro,3206,Mukura,320602,Kagano
3,Western Province,32,Rutsiro,3206,Mukura,320603,Kageyo
3,Western Province,32,Rutsiro,3206,Mukura,320604,Kagusa
3,Western Province,32,Rutsiro,3206,Mukura,320605,Karambo
3,Western Province,32,Rutsiro,3206,Mukura,320606,Mwendo
3,Western Province,32,Rutsiro,3207,Murunda,320701,Kirwa
3,Western Province,32,Rutsiro,3207,Murunda,320702,Mburamazi
3,Western Province,32,Rutsiro,3207,Murunda,320703,Rugeyo
3,Western Province,32,Rutsiro,3207,Murunda,320704,Twabugezi
3,Western Province,32,Rutsiro,3208,Musasa,320801,Gabiro
3,Western Province,32,Rutsiro,3208,Musasa,320802,Gisiza
3,Western Province,32,Rutsiro,3208,Musasa,320803,Murambi
3,Western Province,32,Rutsiro,3208,Musasa,320804,Nyarubuye
3,Western Province,32,Rutsiro,3209,Mushonyi,320901,Biruyi
3,Western Province,32,Rutsiro,3209,Mushonyi,320902,Kaguriro
3,Western Province,32,Rutsiro,3209,Mushonyi,320903,Magaba
3,Western Province,32,Rutsiro,3209,Mushonyi,320904,Rurara
3,Western Province,32,Rutsiro,3210,Mushubati,321001,Bumba
3,Western Province,32,Rutsiro,3210,Mushubati,321002,Cyarusera
3,Western Province,32,Rutsiro,3210,Mushubati,321003,Gitwa
3,Western Province,32,Rutsiro,3210,Mushubati,321004,Mageragere
3,Western Province,32,Rutsiro,3210,Mushubati,321005,Sure
3,Western Province,32,Rutsiro,3211,Nyabirasi,321101,Busuku
3,Western Province,32,Rutsiro,3211,Nyabirasi,321102,Cyivugiza
3,Western Province,32,Rutsiro,3211,Nyabirasi,321103,Mubuga
3,Western Province,32,Rutsiro,3211,Nyabirasi,321104,Ngoma
3,Western Province,32,Rutsiro,3211,Nyabirasi,321105,Terimbere
3,Western Province,32,Rutsiro,3212,Ruhango,321201,Gatare
3,Western Province,32,Rutsiro,3212,Ruhango,321202,Gihira
3,Western Province,32,Rutsiro,3212,Ruhango,321203,Kavumu
3,Western Province,32,Rutsiro,3212,Ruhango,321204,Nyakarera
3,Western Province,32,Rutsiro,3212,Ruhango,321205,Rugasa
3,Western Province,32,Rutsiro,3212,Ruhango,321206,Rundoyi
3,Western Province,32,Rutsiro,3213,Rusebeya,321301,Kabona
3,Western Province,32,Rutsiro,3213,Rusebeya,321302,Mberi
3,Western Province,32,Rutsiro,3213,Rusebeya,321303,Remera
3,Western Province,32,Rutsiro,3213,Rusebeya,321304,Ruronde
3,Western Province,33,Rubavu,3301,Bugeshi,330101,Buringo
3,Western Province,33,Rubavu,3301,Bugeshi,330102,Butaka
3,Western Province,33,Rubavu,3301,Bugeshi,330103,Hehu
3,Western Province,33,Rubavu,3301,Bugeshi,330104,Kabumba
3,Western Province,33,Rubavu,3301,Bugeshi,330105,Mutovu
3,Western Province,33,Rubavu,3301,Bugeshi,330106,Nsherima
3,Western Province,33,Rubavu,3301,Bugeshi,330107,Rusiza
3,Western Province,33,Rubavu,3302,Busasamana,330201,Gacurabwenge
3,Western Province,33,Rubavu,3302,Busasamana,330202,Gasiza
3,Western Province,33,Rubavu,3302,Busasamana,330203,Gihonga
3,Western Province,33,Rubavu,3302,Busasamana,330204,Kageshi
3,Western Province,33,Rubavu,3302,Busasamana,330205,Makoro
3,Western Province,33,Rubavu,3302,Busasamana,330206,Nyacyonga
3,Western Province,33,Rubavu,3302,Busasamana,330207,Rusura
3,Western Province,33,Rubavu,3303,Cyanzarwe,330301,Busigari
3,Western Province,33,Rubavu,3303,Cyanzarwe,330302,Cyanzarwe
3,Western Province,33,Rubavu,3303,Cyanzarwe,330303,Gora
3,Western Province,33,Rubavu,3303,Cyanzarwe,330304,Kinyanzovu
3,Western Province,33,Rubavu,3303,Cyanzarwe,330305,Makurizo
3,Western Province,33,Rubavu,3303,Cyanzarwe,330306,Rwangara
3,Western Province,33,Rubavu,3303,Cyanzarwe,330307,Rwanzekuma
3,Western Province,33,Rubavu,3303,Cyanzarwe,330308,Ryabizige
3,Western Province,33,Rubavu,3304,Gisenyi,330401,Amahoro
3,Western Province,33,Rubavu,3304,Gisenyi,330402,Bugoyi
3,Western Province,33,Rubavu,3304,Gisenyi,330403,Kivumu
3,Western Province,33,Rubavu,3304,Gisenyi,330404,Mbugangari
3,Western Province,33,Rubavu,3304,Gisenyi,330405,Nengo
3,Western Province,33,Rubavu,3304,Gisenyi,330406,Rubavu
3,Western Province,33,Rubavu,3304,Gisenyi,330407,Umuganda
3,Western Province,33,Rubavu,3305,Kanama,330501,Kamuhoza
3,Western Province,33,Rubavu,3305,Kanama,330502,Karambo
3,Western Province,33,Rubavu,3305,Kanama,330503,Mahoko
3,Western Province,33,Rubavu,3305,Kanama,330504,Musabike
3,Western Province,33,Rubavu,3305,Kanama,330505,Nkomane
3,Western Province,33,Rubavu,3305,Kanama,330506,Rusongati
3,Western Province,33,Rubavu,3305,Kanama,330507,Yungwe
3,Western Province,33,Rubavu,3306,Kanzenze,330601,Kanyirabigogo
3,Western Province,33,Rubavu,3306,Kanzenze,330602,Kirerema
3,Western Province,33,Rubavu,3306,Kanzenze,330603,Muramba
3,Western Province,33,Rubavu,3306,Kanzenze,330604,Nyamikongi
3,Western Province,33,Rubavu,3306,Kanzenze,330605,Nyamirango
3,Western Province,33,Rubavu,3306,Kanzenze,330606,Nyaruteme
3,Western Province,33,Rubavu,3307,Mudende,330701,Bihungwe
3,Western Province,33,Rubavu,3307,Mudende,330702,Kanyundo
3,Western Province,33,Rubavu,3307,Mudende,330703,Micinyiro
3,Western Province,33,Rubavu,3307,Mudende,330704,Mirindi
3,Western Province,33,Rubavu,3307,Mudende,330705,Ndoranyi
3,Western Province,33,Rubavu,3307,Mudende,330706,Rungu
3,Western Province,33,Rubavu,3307,Mudende,330707,Rwanyakayaga
3,Western Province,33,Rubavu,3308,Nyakiriba,330801,Bisizi
3,Western Province,33,Rubavu,3308,Nyakiriba,330802,Gikombe
3,Western Province,33,Rubavu,3308,Nyakiriba,330803,Kanyefurwe
3,Western Province,33,Rubavu,3308,Nyakiriba,330804,Nyarushyamba
3,Western Province,33,Rubavu,3309,Nyamyumba,330901,Burushya
3,Western Province,33,Rubavu,3309,Nyamyumba,330902,Busoro
3,Western Province,33,Rubavu,3309,Nyamyumba,330903,Kinigi
3,Western Province,33,Rubavu,3309,Nyamyumba,330904,Kiraga
3,Western Province,33,Rubavu,3309,Nyamyumba,330905,Munanira
3,Western Province,33,Rubavu,3309,Nyamyumba,330906,Rubona
3,Western Province,33,Rubavu,3310,Nyundo,331001,Bahimba
3,Western Province,33,Rubavu,3310,Nyundo,331002,Gatovu
3,Western Province,33,Rubavu,3310,Nyundo,331003,Kavomo
3,Western Province,33,Rubavu,3310,Nyundo,331004,Kigarama
3,Western Province,33,Rubavu,3310,Nyundo,331005,Mukondo
3,Western Province,33,Rubavu,3310,Nyundo,331006,Nyundo
3,Western Province,33,Rubavu,3310,Nyundo,331007,Terimbere
3,Western Province,33,Rubavu,3311,Rubavu,331101,Buhaza
3,Western Province,33,Rubavu,3311,Rubavu,331102,Burinda
3,Western Province,33,Rubavu,3311,Rubavu,331103,Byahi
3,Western Province,33,Rubavu,3311,Rubavu,331104,Gikombe
3,Western Province,33,Rubavu,3311,Rubavu,331105,Murambi
3,Western Province,33,Rubavu,3311,Rubavu,331106,Murara
3,Western Province,33,Rubavu,3311,Rubavu,331107,Rukoko
3,Western Province,33,Rubavu,3312,Rugerero,331201,Basa
3,Western Province,33,Rubavu,3312,Rugerero,331202,Gisa
3,Western Province,33,Rubavu,3312,Rugerero,331203,Kabilizi
3,Western Province,33,Rubavu,3312,Rugerero,331204,Muhira
3,Western Province,33,Rubavu,3312,Rugerero,331205,Rugerero
3,Western Province,33,Rubavu,3312,Rugerero,331206,Rushubi
3,Western Province,33,Rubavu,3312,Rugerero,331207,Rwaza
3,Western Province,34,Nyabihu,3401,Bigogwe,340101,Arusha
3,Western Province,34,Nyabihu,3401,Bigogwe,340102,Basumba
3,Western Province,34,Nyabihu,3401,Bigogwe,340103,Kijote
3,Western Province,34,Nyabihu,3401,Bigogwe,340104,Kora
3,Western Province,34,Nyabihu,3401,Bigogwe,340105,Muhe
3,Western Province,34,Nyabihu,3401,Bigogwe,340106,Rega
3,Western Province,34,Nyabihu,3402,Jenda,340201,Bukinanyana
3,Western Province,34,Nyabihu,3402,Jenda,340202,Gasizi
3,Western Province,34,Nyabihu,3402,Jenda,340203,Kabatezi
3,Western Province,34,Nyabihu,3402,Jenda,340204,Kareba
3,Western Province,34,Nyabihu,3402,Jenda,340205,Nyirakigugu
3,Western Province,34,Nyabihu,3402,Jenda,340206,Rega
3,Western Province,34,Nyabihu,3403,Jomba,340301,Gasiza
3,Western Province,34,Nyabihu,3403,Jomba,340302,Gasura
3,Western Province,34,Nyabihu,3403,Jomba,340303,Gisizi
3,Western Province,34,Nyabihu,3403,Jomba,340304,Guriro
3,Western Province,34,Nyabihu,3403,Jomba,340305,Kavumu
3,Western Province,34,Nyabihu,3403,Jomba,340306,Nyamitanzi
3,Western Province,34,Nyabihu,3404,Kabatwa,340401,Batikoti
3,Western Province,34,Nyabihu,3404,Kabatwa,340402,Cyamvumba
3,Western Province,34,Nyabihu,3404,Kabatwa,340403,Gihorwe
3,Western Province,34,Nyabihu,3404,Kabatwa,340404,Myuga
3,Western Province,34,Nyabihu,3404,Kabatwa,340405,Ngando
3,Western Province,34,Nyabihu,3404,Kabatwa,340406,Rugarama
3,Western Province,34,Nyabihu,3405,Karago,340501,Busoro
3,Western Province,34,Nyabihu,3405,Karago,340502,Cyamabuye
3,Western Province,34,Nyabihu,3405,Karago,340503,Gatagara
3,Western Province,34,Nyabihu,3405,Karago,340504,Gihirwa
3,Western Province,34,Nyabihu,3405,Karago,340505,Kadahenda
3,Western Province,34,Nyabihu,3405,Karago,340506,Karengera
3,Western Province,34,Nyabihu,3406,Kintobo,340601,Gatovu
3,Western Province,34,Nyabihu,3406,Kintobo,340602,Kintobo
3,Western Province,34,Nyabihu,3406,Kintobo,340603,Nyagisozi
3,Western Province,34,Nyabihu,3406,Kintobo,340604,Nyamugari
3,Western Province,34,Nyabihu,3406,Kintobo,340605,Rukondo
3,Western Province,34,Nyabihu,3406,Kintobo,340606,Ryinyo
3,Western Province,34,Nyabihu,3407,Mukamira,340701,Gasizi
3,Western Province,34,Nyabihu,3407,Mukamira,340702,Jaba
3,Western Province,34,Nyabihu,3407,Mukamira,340703,Kanyove
3,Western Province,34,Nyabihu,3407,Mukamira,340704,Rubaya
3,Western Province,34,Nyabihu,3407,Mukamira,340705,Rugeshi
3,Western Province,34,Nyabihu,3407,Mukamira,340706,Rukoma
3,Western Province,34,Nyabihu,3407,Mukamira,340707,Rurengeri
3,Western Province,34,Nyabihu,3408,Muringa,340801,Gisizi
3,Western Province,34,Nyabihu,3408,Muringa,340802,Mulinga
3,Western Province,34,Nyabihu,3408,Muringa,340803,Mwiyanike
3,Western Province,34,Nyabihu,3408,Muringa,340804,Nkomane
3,Western Province,34,Nyabihu,3408,Muringa,340805,Nyamasheke
3,Western Province,34,Nyabihu,3408,Muringa,340806,Rwantobo
3,Western Province,34,Nyabihu,3409,Rambura,340901,Birembo
3,Western Province,34,Nyabihu,3409,Rambura,340902,Guriro
3,Western Province,34,Nyabihu,3409,Rambura,340903,Kibisabo
3,Western Province,34,Nyabihu,3409,Rambura,340904,Mutaho
3,Western Province,34,Nyabihu,3409,Rambura,340905,Nyundo
3,Western Province,34,Nyabihu,3409,Rambura,340906,Rugamba
3,Western Province,34,Nyabihu,3410,Rugera,341001,Gakoro
3,Western Province,34,Nyabihu,3410,Rugera,341002,Marangara
3,Western Province,34,Nyabihu,3410,Rugera,341003,Nyagahondo
3,Western Province,34,Nyabihu,3410,Rugera,341004,Nyarutembe
3,Western Province,34,Nyabihu,3410,Rugera,341005,Rurembo
3,Western Province,34,Nyabihu,3410,Rugera,341006,Tyazo
3,Western Province,34,Nyabihu,3411,Rurembo,341101,Gahondo
3,Western Province,34,Nyabihu,3411,Rurembo,341102,Gitega
3,Western Province,34,Nyabihu,3411,Rurembo,341103,Kirimbogo
3,Western Province,34,Nyabihu,3411,Rurembo,341104,Murambi
3,Western Province,34,Nyabihu,3411,Rurembo,341105,Mwana
3,Western Province,34,Nyabihu,3411,Rurembo,341106,Rwaza
3,Western Province,34,Nyabihu,3412,Shyira,341201,Cyimanzovu
3,Western Province,34,Nyabihu,3412,Shyira,341202,Kanyamitana
3,Western Province,34,Nyabihu,3412,Shyira,341203,Kintarure
3,Western Province,34,Nyabihu,3412,Shyira,341204,Mpinga
3,Western Province,34,Nyabihu,3412,Shyira,341205,Mutanda
3,Western Province,34,Nyabihu,3412,Shyira,341206,Shaki
3,Western Province,35,Ngororero,3501,BWIRA,350101,Bungwe
3,Western Province,35,Ngororero,3501,BWIRA,350102,Cyahafi
3,Western Province,35,Ngororero,3501,BWIRA,350103,Gashubi
3,Western Province,35,Ngororero,3501,BWIRA,350104,Kabarondo
3,Western Province,35,Ngororero,3501,BWIRA,350105,Ruhindage
3,Western Province,35,Ngororero,3502,GATUMBA,350201,Cyome
3,Western Province,35,Ngororero,3502,GATUMBA,350202,Gatsibo
3,Western Province,35,Ngororero,3502,GATUMBA,350203,Kamasiga
3,Western Province,35,Ngororero,3502,GATUMBA,350204,Karambo
3,Western Province,35,Ngororero,3502,GATUMBA,350205,Ruhanga
3,Western Province,35,Ngororero,3502,GATUMBA,350206,Rusumo
3,Western Province,35,Ngororero,3503,HINDIRO,350301,Gatare
3,Western Province,35,Ngororero,3503,HINDIRO,350302,Gatega
3,Western Province,35,Ngororero,3503,HINDIRO,350303,Kajinge
3,Western Province,35,Ngororero,3503,HINDIRO,350304,Marantima
3,Western Province,35,Ngororero,3503,HINDIRO,350305,Rugendabari
3,Western Province,35,Ngororero,3503,HINDIRO,350306,Runyinya
3,Western Province,35,Ngororero,3504,KABAYA,350401,Busunzu
3,Western Province,35,Ngororero,3504,KABAYA,350402,Gaseke
3,Western Province,35,Ngororero,3504,KABAYA,350403,Kabaya
3,Western Province,35,Ngororero,3504,KABAYA,350404,Mwendo
3,Western Province,35,Ngororero,3504,KABAYA,350405,Ngoma
3,Western Province,35,Ngororero,3504,KABAYA,350406,Nyenyeri
3,Western Province,35,Ngororero,3505,KAGEYO,350501,Kageshi
3,Western Province,35,Ngororero,3505,KAGEYO,350502,Kirwa
3,Western Province,35,Ngororero,3505,KAGEYO,350503,Mukore
3,Western Province,35,Ngororero,3505,KAGEYO,350504,Muramba
3,Western Province,35,Ngororero,3505,KAGEYO,350505,Nyamata
3,Western Province,35,Ngororero,3505,KAGEYO,350506,Rwamamara
3,Western Province,35,Ngororero,3506,KAVUMU,350601,Birembo
3,Western Province,35,Ngororero,3506,KAVUMU,350602,Gitwa
3,Western Province,35,Ngororero,3506,KAVUMU,350603,Murinzi
3,Western Province,35,Ngororero,3506,KAVUMU,350604,Nyamugeyo
3,Western Province,35,Ngororero,3506,KAVUMU,350605,Rugeshi
3,Western Province,35,Ngororero,3506,KAVUMU,350606,Tetero
3,Western Province,35,Ngororero,3507,MATYAZO,350701,Binana
3,Western Province,35,Ngororero,3507,MATYAZO,350702,Gitega
3,Western Province,35,Ngororero,3507,MATYAZO,350703,Matare
3,Western Province,35,Ngororero,3507,MATYAZO,350704,Rutare
3,Western Province,35,Ngororero,3507,MATYAZO,350705,Rwamiko
3,Western Province,35,Ngororero,3508,MUHANDA,350801,Bugarura
3,Western Province,35,Ngororero,3508,MUHANDA,350802,Gasiza
3,Western Province,35,Ngororero,3508,MUHANDA,350803,Mashya
3,Western Province,35,Ngororero,3508,MUHANDA,350804,Nganzo
3,Western Province,35,Ngororero,3508,MUHANDA,350805,Ngoma
3,Western Province,35,Ngororero,3508,MUHANDA,350806,Rutagara
3,Western Province,35,Ngororero,3509,MUHORORO,350901,Bweramana
3,Western Province,35,Ngororero,3509,MUHORORO,350902,Mubuga
3,Western Province,35,Ngororero,3509,MUHORORO,350903,Myiha
3,Western Province,35,Ngororero,3509,MUHORORO,350904,Rugogwe
3,Western Province,35,Ngororero,3509,MUHORORO,350905,Rusororo
3,Western Province,35,Ngororero,3509,MUHORORO,350906,Sanza
3,Western Province,35,Ngororero,3510,NDARO,351001,Bijyojyo
3,Western Province,35,Ngororero,3510,NDARO,351002,Bitabage
3,Western Province,35,Ngororero,3510,NDARO,351003,Kabageshi
3,Western Province,35,Ngororero,3510,NDARO,351004,Kibanda
3,Western Province,35,Ngororero,3510,NDARO,351005,Kinyovi
3,Western Province,35,Ngororero,3511,NGORORERO,351101,Kaseke
3,Western Province,35,Ngororero,3511,NGORORERO,351102,Kazabe
3,Western Province,35,Ngororero,3511,NGORORERO,351103,Mugano
3,Western Province,35,Ngororero,3511,NGORORERO,351104,Nyange
3,Western Province,35,Ngororero,3511,NGORORERO,351105,Rususa
3,Western Province,35,Ngororero,3511,NGORORERO,351106,Torero
3,Western Province,35,Ngororero,3512,NYANGE,351201,Bambiro
3,Western Province,35,Ngororero,3512,NYANGE,351202,Gaseke
3,Western Province,35,Ngororero,3512,NYANGE,351203,Nsibo
3,Western Province,35,Ngororero,3512,NYANGE,351204,Vuganyana
3,Western Province,35,Ngororero,3513,SOVU,351301,Birembo
3,Western Province,35,Ngororero,3513,SOVU,351302,Kagano
3,Western Province,35,Ngororero,3513,SOVU,351303,Kanyana
3,Western Province,35,Ngororero,3513,SOVU,351304,Musenyi
3,Western Province,35,Ngororero,3513,SOVU,351305,Nyabipfura
3,Western Province,35,Ngororero,3513,SOVU,351306,Rutovu
3,Western Province,36,Rusizi,3601,Bugarama,360101,Nyange
3,Western Province,36,Rusizi,3601,Bugarama,360102,Pera
3,Western Province,36,Rusizi,3601,Bugarama,360103,Ryankana
3,Western Province,36,Rusizi,3602,Butare,360201,Butanda
3,Western Province,36,Rusizi,3602,Butare,360202,Gatereri
3,Western Province,36,Rusizi,3602,Butare,360203,Nyamihanda
3,Western Province,36,Rusizi,3602,Butare,360204,Rwambogo
3,Western Province,36,Rusizi,3603,Bweyeye,360301,Gikungu
3,Western Province,36,Rusizi,3603,Bweyeye,360302,Kiyabo
3,Western Province,36,Rusizi,3603,Bweyeye,360303,Murwa
3,Western Province,36,Rusizi,3603,Bweyeye,360304,Nyamuzi
3,Western Province,36,Rusizi,3603,Bweyeye,360305,Rasano
3,Western Province,36,Rusizi,3604,Gashonga,360401,Birembo
3,Western Province,36,Rusizi,3604,Gashonga,360402,Buhokoro
3,Western Province,36,Rusizi,3604,Gashonga,360403,Kabakobwa
3,Western Province,36,Rusizi,3604,Gashonga,360404,Kacyuma
3,Western Province,36,Rusizi,3604,Gashonga,360405,Kamurehe
3,Western Province,36,Rusizi,3604,Gashonga,360406,Karemereye
3,Western Province,36,Rusizi,3604,Gashonga,360407,Muti
3,Western Province,36,Rusizi,3604,Gashonga,360408,Rusayo
3,Western Province,36,Rusizi,3605,Giheke,360501,Cyendajuru
3,Western Province,36,Rusizi,3605,Giheke,360502,Gakomeye
3,Western Province,36,Rusizi,3605,Giheke,360503,Giheke
3,Western Province,36,Rusizi,3605,Giheke,360504,Kamashangi
3,Western Province,36,Rusizi,3605,Giheke,360505,Kigenge
3,Western Province,36,Rusizi,3605,Giheke,360506,Ntura
3,Western Province,36,Rusizi,3605,Giheke,360507,Rwega
3,Western Province,36,Rusizi,3605,Giheke,360508,Turambi
3,Western Province,36,Rusizi,3606,Gihundwe,360601,Burunga
3,Western Province,36,Rusizi,3606,Gihundwe,360602,Gatsiro
3,Western Province,36,Rusizi,3606,Gihundwe,360603,Gihaya
3,Western Province,36,Rusizi,3606,Gihundwe,360604,Kagara
3,Western Province,36,Rusizi,3606,Gihundwe,360605,Kamatita
3,Western Province,36,Rusizi,3606,Gihundwe,360606,Shagasha
3,Western Province,36,Rusizi,3607,Gikundamvura,360701,Kizura
3,Western Province,36,Rusizi,3607,Gikundamvura,360702,Mpinga
3,Western Province,36,Rusizi,3607,Gikundamvura,360703,Nyamigina
3,Western Province,36,Rusizi,3608,Gitambi,360801,Cyingwa
3,Western Province,36,Rusizi,3608,Gitambi,360802,Gahungeri
3,Western Province,36,Rusizi,3608,Gitambi,360803,Hangabashi
3,Western Province,36,Rusizi,3608,Gitambi,360804,Mashesha
3,Western Province,36,Rusizi,3609,Kamembe,360901,Cyangugu
3,Western Province,36,Rusizi,3609,Kamembe,360902,Gihundwe
3,Western Province,36,Rusizi,3609,Kamembe,360903,Kamashangi
3,Western Province,36,Rusizi,3609,Kamembe,360904,Kamurera
3,Western Province,36,Rusizi,3609,Kamembe,360905,Ruganda
3,Western Province,36,Rusizi,3610,Muganza,361001,Cyarukara
3,Western Province,36,Rusizi,3610,Muganza,361002,Gakoni
3,Western Province,36,Rusizi,3610,Muganza,361003,Shara
3,Western Province,36,Rusizi,3611,Mururu,361101,Gahinga
3,Western Province,36,Rusizi,3611,Mururu,361102,Kabahinda
3,Western Province,36,Rusizi,3611,Mururu,361103,Kabasigirira
3,Western Province,36,Rusizi,3611,Mururu,361104,Kagarama
3,Western Province,36,Rusizi,3611,Mururu,361105,Karambi
3,Western Province,36,Rusizi,3611,Mururu,361106,Miko
3,Western Province,36,Rusizi,3611,Mururu,361107,Tara
3,Western Province,36,Rusizi,3612,Nkanka,361201,Gitwa
3,Western Province,36,Rusizi,3612,Nkanka,361202,Kamanyenga
3,Western Province,36,Rusizi,3612,Nkanka,361203,Kangazi
3,Western Province,36,Rusizi,3612,Nkanka,361204,Kinyaga
3,Western Province,36,Rusizi,3612,Nkanka,361205,Rugabano
3,Western Province,36,Rusizi,3613,Nkombo,361301,Bigoga
3,Western Province,36,Rusizi,3613,Nkombo,361302,Bugarura
3,Western Province,36,Rusizi,3613,Nkombo,361303,Ishywa
3,Western Province,36,Rusizi,3613,Nkombo,361304,Kamagimbo
3,Western Province,36,Rusizi,3613,Nkombo,361305,Rwenje
3,Western Province,36,Rusizi,3614,Nkungu,361401,Gatare
3,Western Province,36,Rusizi,3614,Nkungu,361402,Kiziguro
3,Western Province,36,Rusizi,3614,Nkungu,361403,Mataba
3,Western Province,36,Rusizi,3614,Nkungu,361404,Ryamuhirwa
3,Western Province,36,Rusizi,3615,Nyakabuye,361501,Gasebeya
3,Western Province,36,Rusizi,3615,Nyakabuye,361502,Gaseke
3,Western Province,36,Rusizi,3615,Nyakabuye,361503,Kamanu
3,Western Province,36,Rusizi,3615,Nyakabuye,361504,Kiziho
3,Western Province,36,Rusizi,3615,Nyakabuye,361505,Mashyuza
3,Western Province,36,Rusizi,3615,Nyakabuye,361506,Nyabintare
3,Western Province,36,Rusizi,3616,Nyakarenzo,361601,Gatare
3,Western Province,36,Rusizi,3616,Nyakarenzo,361602,Kabagina
3,Western Province,36,Rusizi,3616,Nyakarenzo,361603,Kabuye
3,Western Province,36,Rusizi,3616,Nyakarenzo,361604,Kanoga
3,Western Province,36,Rusizi,3616,Nyakarenzo,361605,Karangiro
3,Western Province,36,Rusizi,3616,Nyakarenzo,361606,Murambi
3,Western Province,36,Rusizi,3616,Nyakarenzo,361607,Rusambu
3,Western Province,36,Rusizi,3617,Nzahaha,361701,Butambamo
3,Western Province,36,Rusizi,3617,Nzahaha,361702,Kigenge
3,Western Province,36,Rusizi,3617,Nzahaha,361703,Murya
3,Western Province,36,Rusizi,3617,Nzahaha,361704,Nyenji
3,Western Province,36,Rusizi,3617,Nzahaha,361705,Rebero
3,Western Province,36,Rusizi,3617,Nzahaha,361706,Rwinzuki
3,Western Province,36,Rusizi,3618,Rwimbogo,361801,Karenge
3,Western Province,36,Rusizi,3618,Rwimbogo,361802,Muhehwe
3,Western Province,36,Rusizi,3618,Rwimbogo,361803,Mushaka
3,Western Province,36,Rusizi,3618,Rwimbogo,361804,Rubugu
3,Western Province,36,Rusizi,3618,Rwimbogo,361805,Ruganda
3,Western Province,37,Nyamasheke,3701,Bushekeri,370101,Buvungira
3,Western Province,37,Nyamasheke,3701,Bushekeri,370102,Mpumbu
3,Western Province,37,Nyamasheke,3701,Bushekeri,370103,Ngoma
3,Western Province,37,Nyamasheke,3701,Bushekeri,370104,Nyarusange
3,Western Province,37,Nyamasheke,3702,Bushenge,370201,Gasheke
3,Western Province,37,Nyamasheke,3702,Bushenge,370202,Impala
3,Western Province,37,Nyamasheke,3702,Bushenge,370203,Kagatamu
3,Western Province,37,Nyamasheke,3702,Bushenge,370204,Karusimbi
3,Western Province,37,Nyamasheke,3703,Cyato,370301,Bisumo
3,Western Province,37,Nyamasheke,3703,Cyato,370302,Murambi
3,Western Province,37,Nyamasheke,3703,Cyato,370303,Mutongo
3,Western Province,37,Nyamasheke,3703,Cyato,370304,Rugari
3,Western Province,37,Nyamasheke,3704,Gihombo,370401,Butare
3,Western Province,37,Nyamasheke,3704,Gihombo,370402,Gitwa
3,Western Province,37,Nyamasheke,3704,Gihombo,370403,Jarama
3,Western Province,37,Nyamasheke,3704,Gihombo,370404,Kibingo
3,Western Province,37,Nyamasheke,3704,Gihombo,370405,Mubuga
3,Western Province,37,Nyamasheke,3705,Kagano,370501,Gako
3,Western Province,37,Nyamasheke,3705,Kagano,370502,Mubumbano
3,Western Province,37,Nyamasheke,3705,Kagano,370503,Ninzi
3,Western Province,37,Nyamasheke,3705,Kagano,370504,Rwesero
3,Western Province,37,Nyamasheke,3705,Kagano,370505,Shara
3,Western Province,37,Nyamasheke,3706,Kanjongo,370601,Kibogora
3,Western Province,37,Nyamasheke,3706,Kanjongo,370602,Kigarama
3,Western Province,37,Nyamasheke,3706,Kanjongo,370603,Kigoya
3,Western Province,37,Nyamasheke,3706,Kanjongo,370604,Raro
3,Western Province,37,Nyamasheke,3706,Kanjongo,370605,Susa
3,Western Province,37,Nyamasheke,3707,Karambi,370701,Gasovu
3,Western Province,37,Nyamasheke,3707,Karambi,370702,Gitwe
3,Western Province,37,Nyamasheke,3707,Karambi,370703,Kabuga
3,Western Province,37,Nyamasheke,3707,Karambi,370704,Kagarama
3,Western Province,37,Nyamasheke,3707,Karambi,370705,Rushyarara
3,Western Province,37,Nyamasheke,3708,Karengera,370801,Gasayo
3,Western Province,37,Nyamasheke,3708,Karengera,370802,Gashashi
3,Western Province,37,Nyamasheke,3708,Karengera,370803,Higiro
3,Western Province,37,Nyamasheke,3708,Karengera,370804,Miko
3,Western Province,37,Nyamasheke,3708,Karengera,370805,Mwezi
3,Western Province,37,Nyamasheke,3709,Kirimbi,370901,Cyimpindu
3,Western Province,37,Nyamasheke,3709,Kirimbi,370902,Karengera
3,Western Province,37,Nyamasheke,3709,Kirimbi,370903,Muhororo
3,Western Province,37,Nyamasheke,3709,Kirimbi,370904,Nyarusange
3,Western Province,37,Nyamasheke,3710,Macuba,371001,Gatare
3,Western Province,37,Nyamasheke,3710,Macuba,371002,Mutongo
3,Western Province,37,Nyamasheke,3710,Macuba,371003,Nyakabingo
3,Western Province,37,Nyamasheke,3710,Macuba,371004,Rugari
3,Western Province,37,Nyamasheke,3710,Macuba,371005,Vugangoma
